Material, D [mm], U [cm/s], Direction, H [mm], Mean Force [mN], Error [mN] 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.075000e+01, 1.897166e+00, 1.849600e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 011, 1.979327e+00, 1.928795e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.125000e+01, 2.044265e+00, 1.894088e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.150000e+01, 2.120183e+00, 1.930478e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.175000e+01, 2.214085e+00, 1.984675e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 012, 2.263642e+00, 2.007018e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.225000e+01, 2.260936e+00, 2.033927e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.250000e+01, 2.281124e+00, 2.187880e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.275000e+01, 2.274335e+00, 2.243880e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 013, 2.285916e+00, 2.368856e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.325000e+01, 2.259888e+00, 2.246873e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.350000e+01, 2.220435e+00, 2.253965e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.375000e+01, 2.184897e+00, 2.167579e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 014, 2.176922e+00, 2.191911e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.425000e+01, 2.141701e+00, 2.081793e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.450000e+01, 2.060234e+00, 2.110218e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.475000e+01, 1.977357e+00, 2.062441e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 015, 1.891729e+00, 2.133785e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.525000e+01, 1.796896e+00, 2.147789e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.550000e+01, 1.748095e+00, 2.144222e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.575000e+01, 1.682925e+00, 1.932191e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 016, 1.666795e+00, 1.979397e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.625000e+01, 1.632183e+00, 1.924634e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.650000e+01, 1.628441e+00, 1.943060e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.675000e+01, 1.597553e+00, 1.934363e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 017, 1.562806e+00, 1.901611e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.725000e+01, 1.537433e+00, 1.866687e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.750000e+01, 1.516605e+00, 1.821087e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.775000e+01, 1.524193e+00, 1.908183e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 018, 1.503524e+00, 1.843072e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.825000e+01, 1.477603e+00, 1.835763e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.850000e+01, 1.472166e+00, 1.787030e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.875000e+01, 1.478782e+00, 1.782055e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 019, 1.461033e+00, 1.789668e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.925000e+01, 1.454676e+00, 1.757817e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.950000e+01, 1.442885e+00, 1.751960e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.975000e+01, 1.435912e+00, 1.810647e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 020, 1.426248e+00, 1.729160e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.025000e+01, 1.414567e+00, 1.767963e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.050000e+01, 1.396020e+00, 1.756844e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.075000e+01, 1.382858e+00, 1.770726e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 021, 1.372365e+00, 1.762632e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.125000e+01, 1.370824e+00, 1.801399e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.150000e+01, 1.338178e+00, 1.790056e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.175000e+01, 1.344788e+00, 1.747578e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 022, 1.324894e+00, 1.752041e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.225000e+01, 1.333409e+00, 1.701008e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.250000e+01, 1.326316e+00, 1.712552e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.275000e+01, 1.326129e+00, 1.701675e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 023, 1.328149e+00, 1.724586e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.325000e+01, 1.318320e+00, 1.721903e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.350000e+01, 1.323116e+00, 1.724038e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.375000e+01, 1.318246e+00, 1.684426e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 024, 1.328726e+00, 1.700058e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.425000e+01, 1.330614e+00, 1.725809e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.450000e+01, 1.320096e+00, 1.689829e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.475000e+01, 1.316345e+00, 1.671148e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 025, 1.322202e+00, 1.652360e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.525000e+01, 1.306383e+00, 1.656411e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.550000e+01, 1.310691e+00, 1.645465e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.575000e+01, 1.317405e+00, 1.647206e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 026, 1.302580e+00, 1.635268e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.625000e+01, 1.293781e+00, 1.627594e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.650000e+01, 1.277771e+00, 1.612686e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.675000e+01, 1.286578e+00, 1.622283e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 027, 1.286273e+00, 1.596872e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.725000e+01, 1.286930e+00, 1.615140e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.750000e+01, 1.284017e+00, 1.607951e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 000, 4.674722e-02, 1.498950e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.500000e-01, 5.869563e-02, 1.498004e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 5.000000e-01, 7.127912e-02, 1.500005e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 7.500000e-01, 8.614588e-02, 1.497951e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 001, 9.198416e-02, 1.503329e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.250000e+00, 9.626110e-02, 1.496458e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.500000e+00, 1.028787e-01, 1.501549e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.750000e+00, 1.053466e-01, 1.498644e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 002, 1.121225e-01, 1.498577e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.250000e+00, 1.164152e-01, 1.498114e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.500000e+00, 1.230715e-01, 1.504763e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.750000e+00, 1.336610e-01, 1.500514e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 003, 1.423729e-01, 1.505006e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 3.250000e+00, 1.556241e-01, 1.503571e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 3.500000e+00, 1.772837e-01, 1.504179e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 3.750000e+00, 1.943914e-01, 1.511551e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 004, 2.072747e-01, 1.506563e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 4.250000e+00, 2.301460e-01, 1.505634e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 4.500000e+00, 2.523371e-01, 1.506608e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 4.750000e+00, 2.790024e-01, 1.507785e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 005, 3.138784e-01, 1.511867e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 5.250000e+00, 3.470291e-01, 1.508675e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 5.500000e+00, 3.727070e-01, 1.503614e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 5.750000e+00, 4.026872e-01, 1.507308e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 006, 4.244369e-01, 1.512823e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 6.250000e+00, 4.704894e-01, 1.501429e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 6.500000e+00, 4.959342e-01, 1.499056e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 6.750000e+00, 5.289063e-01, 1.494128e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 007, 5.708731e-01, 1.497547e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 7.250000e+00, 6.055634e-01, 1.499968e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 7.500000e+00, 6.515109e-01, 1.499155e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 7.750000e+00, 6.915550e-01, 1.515399e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 008, 7.353489e-01, 1.492095e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 8.250000e+00, 7.803623e-01, 1.498192e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 8.500000e+00, 8.286544e-01, 1.511644e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 8.750000e+00, 8.726657e-01, 1.498621e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 009, 9.059619e-01, 1.507030e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 9.250000e+00, 9.579603e-01, 1.506925e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 9.500000e+00, 1.003918e+00, 1.493482e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 9.750000e+00, 1.060494e+00, 1.506240e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 010, 1.117604e+00, 1.500097e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.025000e+01, 1.169347e+00, 1.495949e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.050000e+01, 1.212622e+00, 1.495466e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.075000e+01, 1.254732e+00, 1.492508e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 011, 1.280011e+00, 1.498961e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.125000e+01, 1.358141e+00, 1.506161e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.150000e+01, 1.420606e+00, 1.520318e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.175000e+01, 1.462867e+00, 1.515958e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 012, 1.511350e+00, 1.513852e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.225000e+01, 1.579498e+00, 1.530127e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.250000e+01, 1.621062e+00, 1.511065e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.275000e+01, 1.654812e+00, 1.503523e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 013, 1.702048e+00, 1.513022e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.325000e+01, 1.781690e+00, 1.500590e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.350000e+01, 1.794703e+00, 1.507640e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.375000e+01, 1.818300e+00, 1.528703e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 014, 1.846551e+00, 1.514453e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.425000e+01, 1.842939e+00, 1.527115e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.450000e+01, 1.765889e+00, 1.499259e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.475000e+01, 1.432934e+00, 1.484977e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 015, 1.291680e+00, 1.519808e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.525000e+01, 1.244103e+00, 1.521643e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.550000e+01, 1.208055e+00, 1.526945e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.575000e+01, 1.186643e+00, 1.535560e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 016, 1.165140e+00, 1.531084e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.625000e+01, 1.152379e+00, 1.533939e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.650000e+01, 1.136466e+00, 1.528277e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.675000e+01, 1.117734e+00, 1.533678e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 017, 1.111726e+00, 1.549388e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.725000e+01, 1.087407e+00, 1.533268e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.750000e+01, 1.086191e+00, 1.515744e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.775000e+01, 1.075589e+00, 1.541036e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 018, 1.072480e+00, 1.533515e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.825000e+01, 1.069127e+00, 1.522977e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.850000e+01, 1.071467e+00, 1.532530e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.875000e+01, 1.063838e+00, 1.528908e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 019, 1.052372e+00, 1.518553e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.925000e+01, 1.051059e+00, 1.518452e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.950000e+01, 1.056548e+00, 1.517600e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 1.975000e+01, 1.047712e+00, 1.522819e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 020, 1.036046e+00, 1.520828e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.025000e+01, 1.030190e+00, 1.534386e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.050000e+01, 1.034559e+00, 1.525633e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.075000e+01, 1.027590e+00, 1.520329e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 021, 1.004072e+00, 1.521453e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.125000e+01, 1.003212e+00, 1.522299e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.150000e+01, 1.006847e+00, 1.517318e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.175000e+01, 9.947840e-01, 1.521614e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 022, 9.919410e-01, 1.527703e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.225000e+01, 9.916130e-01, 1.515575e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.250000e+01, 9.649236e-01, 1.525554e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.275000e+01, 9.599106e-01, 1.527145e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 023, 9.663437e-01, 1.548420e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.325000e+01, 9.646275e-01, 1.525266e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.350000e+01, 9.531076e-01, 1.538146e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.375000e+01, 9.542275e-01, 1.533116e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 024, 9.569512e-01, 1.540893e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.425000e+01, 9.387049e-01, 1.521335e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.450000e+01, 9.632581e-01, 1.535001e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.475000e+01, 9.340385e-01, 1.531392e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 025, 9.406805e-01, 1.529391e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.525000e+01, 9.417502e-01, 1.531276e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.550000e+01, 9.362149e-01, 1.537049e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.575000e+01, 9.339400e-01, 1.514157e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 026, 9.273763e-01, 1.524735e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.625000e+01, 9.171021e-01, 1.524225e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.650000e+01, 9.192361e-01, 1.530766e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.675000e+01, 9.144191e-01, 1.521349e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 027, 9.022653e-01, 1.512215e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.725000e+01, 9.025492e-01, 1.515448e-01 
Acrylic, 12.7, 1.849000e+01, Descending, 2.750000e+01, 9.004730e-01, 1.511888e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 000, 1.340562e-01, 1.533748e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.500000e-01, 1.437428e-01, 1.530593e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 5.000000e-01, 1.529365e-01, 1.535159e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 7.500000e-01, 1.612770e-01, 1.537431e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 001, 1.611337e-01, 1.526078e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.250000e+00, 1.651095e-01, 1.532072e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.500000e+00, 1.668157e-01, 1.521746e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.750000e+00, 1.727330e-01, 1.518229e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 002, 1.775674e-01, 1.516858e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.250000e+00, 1.875252e-01, 1.524931e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.500000e+00, 1.848392e-01, 1.517871e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.750000e+00, 1.932375e-01, 1.522253e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 003, 1.992618e-01, 1.531936e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 3.250000e+00, 2.135589e-01, 1.520313e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 3.500000e+00, 2.205120e-01, 1.521738e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 3.750000e+00, 2.337871e-01, 1.518689e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 004, 2.522337e-01, 1.517779e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 4.250000e+00, 2.584102e-01, 1.520920e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 4.500000e+00, 2.858795e-01, 1.524767e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 4.750000e+00, 3.025729e-01, 1.524331e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 005, 3.272631e-01, 1.527108e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 5.250000e+00, 3.581437e-01, 1.524627e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 5.500000e+00, 3.760150e-01, 1.538355e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 5.750000e+00, 4.439612e-01, 1.518019e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 006, 4.715085e-01, 1.520109e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 6.250000e+00, 5.234238e-01, 1.519070e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 6.500000e+00, 5.472139e-01, 1.524661e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 6.750000e+00, 5.620437e-01, 1.529213e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 007, 5.987263e-01, 1.529559e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 7.250000e+00, 6.417274e-01, 1.539519e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 7.500000e+00, 6.758579e-01, 1.543841e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 7.750000e+00, 7.204381e-01, 1.543541e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 008, 7.503398e-01, 1.547860e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 8.250000e+00, 7.943873e-01, 1.555948e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 8.500000e+00, 8.430154e-01, 1.549684e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 8.750000e+00, 8.843320e-01, 1.558603e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 009, 9.308316e-01, 1.541965e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 9.250000e+00, 9.757335e-01, 1.537020e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 9.500000e+00, 1.028754e+00, 1.537685e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 9.750000e+00, 1.072750e+00, 1.542129e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 010, 1.121235e+00, 1.527468e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.025000e+01, 1.178914e+00, 1.524193e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.050000e+01, 1.238145e+00, 1.530144e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.075000e+01, 1.293922e+00, 1.527199e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 011, 1.334244e+00, 1.531380e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.125000e+01, 1.395725e+00, 1.526687e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.150000e+01, 1.471296e+00, 1.517506e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.175000e+01, 1.503819e+00, 1.510622e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 012, 1.545246e+00, 1.508315e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.225000e+01, 1.611129e+00, 1.535918e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.250000e+01, 1.614161e+00, 1.553122e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.275000e+01, 1.610363e+00, 1.513048e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 013, 1.564131e+00, 1.549884e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.325000e+01, 1.522083e+00, 1.529655e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.350000e+01, 1.484741e+00, 1.504725e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.375000e+01, 1.463702e+00, 1.493964e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 014, 1.428187e+00, 1.504432e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.425000e+01, 1.398621e+00, 1.488762e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.450000e+01, 1.354647e+00, 1.492925e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.475000e+01, 1.299527e+00, 1.512212e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 015, 1.269102e+00, 1.505578e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.525000e+01, 1.228651e+00, 1.492503e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.550000e+01, 1.210512e+00, 1.509583e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.575000e+01, 1.192414e+00, 1.508562e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 016, 1.164998e+00, 1.501244e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.625000e+01, 1.145201e+00, 1.507848e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.650000e+01, 1.128419e+00, 1.523740e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.675000e+01, 1.106711e+00, 1.506348e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 017, 1.095143e+00, 1.504998e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.725000e+01, 1.080132e+00, 1.511634e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.750000e+01, 1.073017e+00, 1.528080e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.775000e+01, 1.055901e+00, 1.532940e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 018, 1.048069e+00, 1.529209e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.825000e+01, 1.047752e+00, 1.527595e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.850000e+01, 1.044148e+00, 1.542095e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.875000e+01, 1.030610e+00, 1.528970e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 019, 1.028662e+00, 1.513872e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.925000e+01, 1.024967e+00, 1.541623e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.950000e+01, 1.018779e+00, 1.539775e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 1.975000e+01, 1.017782e+00, 1.534115e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 020, 1.010965e+00, 1.541476e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.025000e+01, 1.003372e+00, 1.533292e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.050000e+01, 1.003588e+00, 1.542828e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.075000e+01, 1.018719e+00, 1.530082e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 021, 1.003107e+00, 1.550135e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.125000e+01, 9.900802e-01, 1.552047e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.150000e+01, 9.798640e-01, 1.541852e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.175000e+01, 9.845869e-01, 1.540352e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 022, 9.778477e-01, 1.544592e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.225000e+01, 9.718330e-01, 1.535245e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.250000e+01, 9.700567e-01, 1.543002e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.275000e+01, 9.702784e-01, 1.545340e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 023, 9.610693e-01, 1.533559e-01 
Acrylic, 12.7, 1.849000e+01, Ascending, 2.325000e+01, 9.751693e-01, 1.527708e-01 
